mysql> select * from urls_crawled;
+----------------------------------------------------------------------------------------------------------------------------------+------+
| url                                                                                                                              | id   |
| http://guanjia.qq.com/speed.html?ADTAG=cop.innercop.aio.logo1                                                                    | NULL |
| http://gy.qq.com/                                                                                                                | NULL |
| http://gy.qq.com/about.html                                                                                                      | NULL |
| http://gy.qq.com/hz_story.html                                                                                                   | NULL |
| http://gy.qq.com/original/guyu_lab/lab078.html                                                                                   | NULL |
| http://gy.qq.com/original/guyu_lab/lab079.html                                                                                   | NULL |
| http://gy.qq.com/original/guyu_lab/lab080.html                                                                                   | NULL |
| http://gy.qq.com/original/guyu_report/report008.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report015.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report016.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report025.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report162.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report163.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report164.html                                                                             | NULL |
| http://gy.qq.com/original/guyu_report/report165.html                                                                             | NULL |
| http://gy.qq.com/original/story/sto251.html                                                                                      | NULL |
| http://gy.qq.com/original/story/sto255.html                                                                                      | NULL |
| http://gy.qq.com/original/story/sto256.html                                                                                      | NULL |
| http://gy.qq.com/original/story/sto257.html                                                                                      | NULL |
| http://hdl.qq.com/index.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                      | NULL |
| http://hlddz.qq.com/?ADTAG=media.innerenter.qqcom.index_navigation                                                               | NULL |
| http://hr.tencent.com/                                                                                                           | NULL |
| http://huoying.qq.com/act/a20141009landingpage/index.htm?via=45&ADTAG=ied.neiguang&ADTAG=media.innerenter.qqcom.index_navigation | NULL |
| http://hyrz.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                      | NULL |
| http://iwan.qq.com/index.htm?ADTAG=media.innerenter.qqcom.indexnavigation                                                        | NULL |
| http://jxqy.qq.com/?ADTAG=media.innerenter.qqcom.index_navigation                                                                | NULL |
| http://ke.qq.com/index.html?from=72                                                                                              | NULL |
| http://kid.qq.com/10kid.htm                                                                                                      | NULL |
| http://kid.qq.com/5_7kid.htm                                                                                                     | NULL |
| http://kid.qq.com/8_10kid.htm                                                                                                    | NULL |
| http://kid.qq.com/a/20180129/011010.htm                                                                                          | NULL |
| http://kid.qq.com/a/20180201/010730.htm                                                                                          | NULL |
| http://kid.qq.com/a/20180201/011139.htm                                                                                          | NULL |
| http://kid.qq.com/a/20180201/011215.htm                                                                                          | NULL |
| http://kid.qq.com/a/20180201/011339.htm                                                                                          | NULL |
| http://kid.qq.com/a/20180201/012691.htm#p=1                                                                                      | NULL |
| http://kid.qq.com/ceshi/index.htm                                                                                                | NULL |
| http://kid.qq.com/cross/20180126/Z35yP9Z5.html                                                                                   | NULL |
| http://kid.qq.com/news/index.htm                                                                                                 | NULL |
| http://kid.qq.com/yinyue/musicindex.htm                                                                                          | NULL |
| http://lol.qq.com/index.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                      | NULL |
| http://ly.qq.com/a/20180112/020647.htm                                                                                           | NULL |
| http://ly.qq.com/a/20180131/011377.htm                                                                                           | NULL |
| http://ly.qq.com/a/20180131/026634.htm                                                                                           | NULL |
| http://mmmono.com/                                                                                                               | NULL |
| http://money.qq.com/a/20180201/005023.htm                                                                                        | NULL |
| http://mxd2.qq.com/main.htm?ADTAG=media.innerenter.qqcom.index_navigation                                                        | NULL |
| http://new.qq.com/cmsn/20180201/20180201005446.html                                                                              | NULL |
| http://new.qq.com/omn/20180122/20180122A0H1A3.html                                                                               | NULL |
| http://new.qq.com/omn/20180126/20180126A18N9C.html                                                                               | NULL |
| http://new.qq.com/omn/20180126/20180126A18ND3.html                                                                               | NULL |
| http://new.qq.com/omn/20180126/20180126A18O2P.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131A0QS5W.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131A0QVF8.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131A0TY09.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131A0TY88.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131A17SKY.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131B1BLYX.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131C04SSI.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131C04SSK.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131C12AOK.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131C12AOY.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131C1IO9H.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131G0JAOS.html                                                                               | NULL |
| http://new.qq.com/omn/20180131/20180131G1I5EY.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A001NM.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A01K6A.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A04BFA.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A05PWW.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A07DFR.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A07HK5.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A07R7Y.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A07UVB.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A09KY6.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0AVW0.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0BM3U.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0BRYA.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0C31B.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0CCFU.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0CUXW.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0CVD5.html                                                                               | NULL |
